"","Province.State","Country.Region","Lat","Long","continent","day","month","year","dates","cases"
"10612","","Guinea",9.9456,-9.6966,NA,2,4,2020,2020-04-02,52
"10613","","Guinea",9.9456,-9.6966,NA,3,4,2020,2020-04-03,73
"10614","","Guinea",9.9456,-9.6966,NA,4,4,2020,2020-04-04,111
"10615","","Guinea",9.9456,-9.6966,NA,5,4,2020,2020-04-05,121
"10616","","Guinea",9.9456,-9.6966,NA,6,4,2020,2020-04-06,128
"10617","","Guinea",9.9456,-9.6966,NA,7,4,2020,2020-04-07,144
"10618","","Guinea",9.9456,-9.6966,NA,8,4,2020,2020-04-08,164
"10619","","Guinea",9.9456,-9.6966,NA,9,4,2020,2020-04-09,194
"10620","","Guinea",9.9456,-9.6966,NA,10,4,2020,2020-04-10,212
"10621","","Guinea",9.9456,-9.6966,NA,11,4,2020,2020-04-11,250
"10622","","Guinea",9.9456,-9.6966,NA,12,4,2020,2020-04-12,250
"10623","","Guinea",9.9456,-9.6966,NA,13,4,2020,2020-04-13,319
"10624","","Guinea",9.9456,-9.6966,NA,14,4,2020,2020-04-14,363
"10625","","Guinea",9.9456,-9.6966,NA,15,4,2020,2020-04-15,404
"10626","","Guyana",5,-58.75,NA,22,1,2020,2020-01-22,0
"10627","","Guyana",5,-58.75,NA,23,1,2020,2020-01-23,0
"10628","","Guyana",5,-58.75,NA,24,1,2020,2020-01-24,0
"10629","","Guyana",5,-58.75,NA,25,1,2020,2020-01-25,0
"10630","","Guyana",5,-58.75,NA,26,1,2020,2020-01-26,0
"10631","","Guyana",5,-58.75,NA,27,1,2020,2020-01-27,0
"10632","","Guyana",5,-58.75,NA,28,1,2020,2020-01-28,0
"10633","","Guyana",5,-58.75,NA,29,1,2020,2020-01-29,0
"10634","","Guyana",5,-58.75,NA,30,1,2020,2020-01-30,0
"10635","","Guyana",5,-58.75,NA,31,1,2020,2020-01-31,0
"10636","","Guyana",5,-58.75,NA,1,2,2020,2020-02-01,0
"10637","","Guyana",5,-58.75,NA,2,2,2020,2020-02-02,0
"10638","","Guyana",5,-58.75,NA,3,2,2020,2020-02-03,0
"10639","","Guyana",5,-58.75,NA,4,2,2020,2020-02-04,0
"10640","","Guyana",5,-58.75,NA,5,2,2020,2020-02-05,0
"10641","","Guyana",5,-58.75,NA,6,2,2020,2020-02-06,0
"10642","","Guyana",5,-58.75,NA,7,2,2020,2020-02-07,0
"10643","","Guyana",5,-58.75,NA,8,2,2020,2020-02-08,0
"10644","","Guyana",5,-58.75,NA,9,2,2020,2020-02-09,0
"10645","","Guyana",5,-58.75,NA,10,2,2020,2020-02-10,0
"10646","","Guyana",5,-58.75,NA,11,2,2020,2020-02-11,0
"10647","","Guyana",5,-58.75,NA,12,2,2020,2020-02-12,0
"10648","","Guyana",5,-58.75,NA,13,2,2020,2020-02-13,0
"10649","","Guyana",5,-58.75,NA,14,2,2020,2020-02-14,0
"10650","","Guyana",5,-58.75,NA,15,2,2020,2020-02-15,0
"10651","","Guyana",5,-58.75,NA,16,2,2020,2020-02-16,0
"10652","","Guyana",5,-58.75,NA,17,2,2020,2020-02-17,0
"10653","","Guyana",5,-58.75,NA,18,2,2020,2020-02-18,0
"10654","","Guyana",5,-58.75,NA,19,2,2020,2020-02-19,0
"10655","","Guyana",5,-58.75,NA,20,2,2020,2020-02-20,0
"10656","","Guyana",5,-58.75,NA,21,2,2020,2020-02-21,0
"10657","","Guyana",5,-58.75,NA,22,2,2020,2020-02-22,0
"10658","","Guyana",5,-58.75,NA,23,2,2020,2020-02-23,0
"10659","","Guyana",5,-58.75,NA,24,2,2020,2020-02-24,0
"10660","","Guyana",5,-58.75,NA,25,2,2020,2020-02-25,0
"10661","","Guyana",5,-58.75,NA,26,2,2020,2020-02-26,0
"10662","","Guyana",5,-58.75,NA,27,2,2020,2020-02-27,0
"10663","","Guyana",5,-58.75,NA,28,2,2020,2020-02-28,0
"10664","","Guyana",5,-58.75,NA,29,2,2020,2020-02-29,0
"10665","","Guyana",5,-58.75,NA,1,3,2020,2020-03-01,0
"10666","","Guyana",5,-58.75,NA,2,3,2020,2020-03-02,0
"10667","","Guyana",5,-58.75,NA,3,3,2020,2020-03-03,0
"10668","","Guyana",5,-58.75,NA,4,3,2020,2020-03-04,0
"10669","","Guyana",5,-58.75,NA,5,3,2020,2020-03-05,0
"10670","","Guyana",5,-58.75,NA,6,3,2020,2020-03-06,0
"10671","","Guyana",5,-58.75,NA,7,3,2020,2020-03-07,0
"10672","","Guyana",5,-58.75,NA,8,3,2020,2020-03-08,0
"10673","","Guyana",5,-58.75,NA,9,3,2020,2020-03-09,0
"10674","","Guyana",5,-58.75,NA,10,3,2020,2020-03-10,0
"10675","","Guyana",5,-58.75,NA,11,3,2020,2020-03-11,0
"10676","","Guyana",5,-58.75,NA,12,3,2020,2020-03-12,1
"10677","","Guyana",5,-58.75,NA,13,3,2020,2020-03-13,1
"10678","","Guyana",5,-58.75,NA,14,3,2020,2020-03-14,1
"10679","","Guyana",5,-58.75,NA,15,3,2020,2020-03-15,4
"10680","","Guyana",5,-58.75,NA,16,3,2020,2020-03-16,4
"10681","","Guyana",5,-58.75,NA,17,3,2020,2020-03-17,7
"10682","","Guyana",5,-58.75,NA,18,3,2020,2020-03-18,7
"10683","","Guyana",5,-58.75,NA,19,3,2020,2020-03-19,7
"10684","","Guyana",5,-58.75,NA,20,3,2020,2020-03-20,7
"10685","","Guyana",5,-58.75,NA,21,3,2020,2020-03-21,7
"10686","","Guyana",5,-58.75,NA,22,3,2020,2020-03-22,19
"10687","","Guyana",5,-58.75,NA,23,3,2020,2020-03-23,20
"10688","","Guyana",5,-58.75,NA,24,3,2020,2020-03-24,5
"10689","","Guyana",5,-58.75,NA,25,3,2020,2020-03-25,5
"10690","","Guyana",5,-58.75,NA,26,3,2020,2020-03-26,5
"10691","","Guyana",5,-58.75,NA,27,3,2020,2020-03-27,5
"10692","","Guyana",5,-58.75,NA,28,3,2020,2020-03-28,8
"10693","","Guyana",5,-58.75,NA,29,3,2020,2020-03-29,8
"10694","","Guyana",5,-58.75,NA,30,3,2020,2020-03-30,8
"10695","","Guyana",5,-58.75,NA,31,3,2020,2020-03-31,12
"10696","","Guyana",5,-58.75,NA,1,4,2020,2020-04-01,19
"10697","","Guyana",5,-58.75,NA,2,4,2020,2020-04-02,19
"10698","","Guyana",5,-58.75,NA,3,4,2020,2020-04-03,23
"10699","","Guyana",5,-58.75,NA,4,4,2020,2020-04-04,23
"10700","","Guyana",5,-58.75,NA,5,4,2020,2020-04-05,24
"10701","","Guyana",5,-58.75,NA,6,4,2020,2020-04-06,31
"10702","","Guyana",5,-58.75,NA,7,4,2020,2020-04-07,33
"10703","","Guyana",5,-58.75,NA,8,4,2020,2020-04-08,37
"10704","","Guyana",5,-58.75,NA,9,4,2020,2020-04-09,37
"10705","","Guyana",5,-58.75,NA,10,4,2020,2020-04-10,37
"10706","","Guyana",5,-58.75,NA,11,4,2020,2020-04-11,45
"10707","","Guyana",5,-58.75,NA,12,4,2020,2020-04-12,45
"10708","","Guyana",5,-58.75,NA,13,4,2020,2020-04-13,45
"10709","","Guyana",5,-58.75,NA,14,4,2020,2020-04-14,47
"10710","","Guyana",5,-58.75,NA,15,4,2020,2020-04-15,55
"10711","","Haiti",18.9712,-72.2852,NA,22,1,2020,2020-01-22,0
"10712","","Haiti",18.9712,-72.2852,NA,23,1,2020,2020-01-23,0
"10713","","Haiti",18.9712,-72.2852,NA,24,1,2020,2020-01-24,0
"10714","","Haiti",18.9712,-72.2852,NA,25,1,2020,2020-01-25,0
"10715","","Haiti",18.9712,-72.2852,NA,26,1,2020,2020-01-26,0
"10716","","Haiti",18.9712,-72.2852,NA,27,1,2020,2020-01-27,0
"10717","","Haiti",18.9712,-72.2852,NA,28,1,2020,2020-01-28,0
"10718","","Haiti",18.9712,-72.2852,NA,29,1,2020,2020-01-29,0
"10719","","Haiti",18.9712,-72.2852,NA,30,1,2020,2020-01-30,0
"10720","","Haiti",18.9712,-72.2852,NA,31,1,2020,2020-01-31,0
"10721","","Haiti",18.9712,-72.2852,NA,1,2,2020,2020-02-01,0
"10722","","Haiti",18.9712,-72.2852,NA,2,2,2020,2020-02-02,0
"10723","","Haiti",18.9712,-72.2852,NA,3,2,2020,2020-02-03,0
"10724","","Haiti",18.9712,-72.2852,NA,4,2,2020,2020-02-04,0
"10725","","Haiti",18.9712,-72.2852,NA,5,2,2020,2020-02-05,0
"10726","","Haiti",18.9712,-72.2852,NA,6,2,2020,2020-02-06,0
"10727","","Haiti",18.9712,-72.2852,NA,7,2,2020,2020-02-07,0
"10728","","Haiti",18.9712,-72.2852,NA,8,2,2020,2020-02-08,0
"10729","","Haiti",18.9712,-72.2852,NA,9,2,2020,2020-02-09,0
"10730","","Haiti",18.9712,-72.2852,NA,10,2,2020,2020-02-10,0
"10731","","Haiti",18.9712,-72.2852,NA,11,2,2020,2020-02-11,0
"10732","","Haiti",18.9712,-72.2852,NA,12,2,2020,2020-02-12,0
"10733","","Haiti",18.9712,-72.2852,NA,13,2,2020,2020-02-13,0
"10734","","Haiti",18.9712,-72.2852,NA,14,2,2020,2020-02-14,0
"10735","","Haiti",18.9712,-72.2852,NA,15,2,2020,2020-02-15,0
"10736","","Haiti",18.9712,-72.2852,NA,16,2,2020,2020-02-16,0
"10737","","Haiti",18.9712,-72.2852,NA,17,2,2020,2020-02-17,0
"10738","","Haiti",18.9712,-72.2852,NA,18,2,2020,2020-02-18,0
"10739","","Haiti",18.9712,-72.2852,NA,19,2,2020,2020-02-19,0
"10740","","Haiti",18.9712,-72.2852,NA,20,2,2020,2020-02-20,0
"10741","","Haiti",18.9712,-72.2852,NA,21,2,2020,2020-02-21,0
"10742","","Haiti",18.9712,-72.2852,NA,22,2,2020,2020-02-22,0
"10743","","Haiti",18.9712,-72.2852,NA,23,2,2020,2020-02-23,0
"10744","","Haiti",18.9712,-72.2852,NA,24,2,2020,2020-02-24,0
"10745","","Haiti",18.9712,-72.2852,NA,25,2,2020,2020-02-25,0
"10746","","Haiti",18.9712,-72.2852,NA,26,2,2020,2020-02-26,0
"10747","","Haiti",18.9712,-72.2852,NA,27,2,2020,2020-02-27,0
"10748","","Haiti",18.9712,-72.2852,NA,28,2,2020,2020-02-28,0
"10749","","Haiti",18.9712,-72.2852,NA,29,2,2020,2020-02-29,0
"10750","","Haiti",18.9712,-72.2852,NA,1,3,2020,2020-03-01,0
"10751","","Haiti",18.9712,-72.2852,NA,2,3,2020,2020-03-02,0
"10752","","Haiti",18.9712,-72.2852,NA,3,3,2020,2020-03-03,0
"10753","","Haiti",18.9712,-72.2852,NA,4,3,2020,2020-03-04,0
"10754","","Haiti",18.9712,-72.2852,NA,5,3,2020,2020-03-05,0
"10755","","Haiti",18.9712,-72.2852,NA,6,3,2020,2020-03-06,0
"10756","","Haiti",18.9712,-72.2852,NA,7,3,2020,2020-03-07,0
"10757","","Haiti",18.9712,-72.2852,NA,8,3,2020,2020-03-08,0
"10758","","Haiti",18.9712,-72.2852,NA,9,3,2020,2020-03-09,0
"10759","","Haiti",18.9712,-72.2852,NA,10,3,2020,2020-03-10,0
"10760","","Haiti",18.9712,-72.2852,NA,11,3,2020,2020-03-11,0
"10761","","Haiti",18.9712,-72.2852,NA,12,3,2020,2020-03-12,0
"10762","","Haiti",18.9712,-72.2852,NA,13,3,2020,2020-03-13,0
"10763","","Haiti",18.9712,-72.2852,NA,14,3,2020,2020-03-14,0
"10764","","Haiti",18.9712,-72.2852,NA,15,3,2020,2020-03-15,0
"10765","","Haiti",18.9712,-72.2852,NA,16,3,2020,2020-03-16,0
"10766","","Haiti",18.9712,-72.2852,NA,17,3,2020,2020-03-17,0
"10767","","Haiti",18.9712,-72.2852,NA,18,3,2020,2020-03-18,0
"10768","","Haiti",18.9712,-72.2852,NA,19,3,2020,2020-03-19,0
"10769","","Haiti",18.9712,-72.2852,NA,20,3,2020,2020-03-20,2
"10770","","Haiti",18.9712,-72.2852,NA,21,3,2020,2020-03-21,2
"10771","","Haiti",18.9712,-72.2852,NA,22,3,2020,2020-03-22,2
"10772","","Haiti",18.9712,-72.2852,NA,23,3,2020,2020-03-23,6
"10773","","Haiti",18.9712,-72.2852,NA,24,3,2020,2020-03-24,7
"10774","","Haiti",18.9712,-72.2852,NA,25,3,2020,2020-03-25,8
"10775","","Haiti",18.9712,-72.2852,NA,26,3,2020,2020-03-26,8
"10776","","Haiti",18.9712,-72.2852,NA,27,3,2020,2020-03-27,8
"10777","","Haiti",18.9712,-72.2852,NA,28,3,2020,2020-03-28,8
"10778","","Haiti",18.9712,-72.2852,NA,29,3,2020,2020-03-29,15
"10779","","Haiti",18.9712,-72.2852,NA,30,3,2020,2020-03-30,15
"10780","","Haiti",18.9712,-72.2852,NA,31,3,2020,2020-03-31,15
"10781","","Haiti",18.9712,-72.2852,NA,1,4,2020,2020-04-01,16
"10782","","Haiti",18.9712,-72.2852,NA,2,4,2020,2020-04-02,16
"10783","","Haiti",18.9712,-72.2852,NA,3,4,2020,2020-04-03,18
"10784","","Haiti",18.9712,-72.2852,NA,4,4,2020,2020-04-04,20
"10785","","Haiti",18.9712,-72.2852,NA,5,4,2020,2020-04-05,21
"10786","","Haiti",18.9712,-72.2852,NA,6,4,2020,2020-04-06,24
"10787","","Haiti",18.9712,-72.2852,NA,7,4,2020,2020-04-07,25
"10788","","Haiti",18.9712,-72.2852,NA,8,4,2020,2020-04-08,27
"10789","","Haiti",18.9712,-72.2852,NA,9,4,2020,2020-04-09,30
"10790","","Haiti",18.9712,-72.2852,NA,10,4,2020,2020-04-10,31
"10791","","Haiti",18.9712,-72.2852,NA,11,4,2020,2020-04-11,33
"10792","","Haiti",18.9712,-72.2852,NA,12,4,2020,2020-04-12,33
"10793","","Haiti",18.9712,-72.2852,NA,13,4,2020,2020-04-13,40
"10794","","Haiti",18.9712,-72.2852,NA,14,4,2020,2020-04-14,40
"10795","","Haiti",18.9712,-72.2852,NA,15,4,2020,2020-04-15,41
"10796","","Holy See",41.9029,12.4534,NA,22,1,2020,2020-01-22,0
"10797","","Holy See",41.9029,12.4534,NA,23,1,2020,2020-01-23,0
"10798","","Holy See",41.9029,12.4534,NA,24,1,2020,2020-01-24,0
"10799","","Holy See",41.9029,12.4534,NA,25,1,2020,2020-01-25,0
"10800","","Holy See",41.9029,12.4534,NA,26,1,2020,2020-01-26,0
"10801","","Holy See",41.9029,12.4534,NA,27,1,2020,2020-01-27,0
"10802","","Holy See",41.9029,12.4534,NA,28,1,2020,2020-01-28,0
"10803","","Holy See",41.9029,12.4534,NA,29,1,2020,2020-01-29,0
"10804","","Holy See",41.9029,12.4534,NA,30,1,2020,2020-01-30,0
"10805","","Holy See",41.9029,12.4534,NA,31,1,2020,2020-01-31,0
"10806","","Holy See",41.9029,12.4534,NA,1,2,2020,2020-02-01,0
"10807","","Holy See",41.9029,12.4534,NA,2,2,2020,2020-02-02,0
"10808","","Holy See",41.9029,12.4534,NA,3,2,2020,2020-02-03,0
"10809","","Holy See",41.9029,12.4534,NA,4,2,2020,2020-02-04,0
"10810","","Holy See",41.9029,12.4534,NA,5,2,2020,2020-02-05,0
"10811","","Holy See",41.9029,12.4534,NA,6,2,2020,2020-02-06,0
"10812","","Holy See",41.9029,12.4534,NA,7,2,2020,2020-02-07,0
"10813","","Holy See",41.9029,12.4534,NA,8,2,2020,2020-02-08,0
"10814","","Holy See",41.9029,12.4534,NA,9,2,2020,2020-02-09,0
"10815","","Holy See",41.9029,12.4534,NA,10,2,2020,2020-02-10,0
"10816","","Holy See",41.9029,12.4534,NA,11,2,2020,2020-02-11,0
"10817","","Holy See",41.9029,12.4534,NA,12,2,2020,2020-02-12,0
"10818","","Holy See",41.9029,12.4534,NA,13,2,2020,2020-02-13,0
"10819","","Holy See",41.9029,12.4534,NA,14,2,2020,2020-02-14,0
"10820","","Holy See",41.9029,12.4534,NA,15,2,2020,2020-02-15,0
"10821","","Holy See",41.9029,12.4534,NA,16,2,2020,2020-02-16,0
"10822","","Holy See",41.9029,12.4534,NA,17,2,2020,2020-02-17,0
"10823","","Holy See",41.9029,12.4534,NA,18,2,2020,2020-02-18,0
"10824","","Holy See",41.9029,12.4534,NA,19,2,2020,2020-02-19,0
"10825","","Holy See",41.9029,12.4534,NA,20,2,2020,2020-02-20,0
"10826","","Holy See",41.9029,12.4534,NA,21,2,2020,2020-02-21,0
"10827","","Holy See",41.9029,12.4534,NA,22,2,2020,2020-02-22,0
"10828","","Holy See",41.9029,12.4534,NA,23,2,2020,2020-02-23,0
"10829","","Holy See",41.9029,12.4534,NA,24,2,2020,2020-02-24,0
"10830","","Holy See",41.9029,12.4534,NA,25,2,2020,2020-02-25,0
"10831","","Holy See",41.9029,12.4534,NA,26,2,2020,2020-02-26,0
"10832","","Holy See",41.9029,12.4534,NA,27,2,2020,2020-02-27,0
"10833","","Holy See",41.9029,12.4534,NA,28,2,2020,2020-02-28,0
"10834","","Holy See",41.9029,12.4534,NA,29,2,2020,2020-02-29,0
"10835","","Holy See",41.9029,12.4534,NA,1,3,2020,2020-03-01,0
"10836","","Holy See",41.9029,12.4534,NA,2,3,2020,2020-03-02,0
"10837","","Holy See",41.9029,12.4534,NA,3,3,2020,2020-03-03,0
"10838","","Holy See",41.9029,12.4534,NA,4,3,2020,2020-03-04,0
"10839","","Holy See",41.9029,12.4534,NA,5,3,2020,2020-03-05,0
"10840","","Holy See",41.9029,12.4534,NA,6,3,2020,2020-03-06,1
"10841","","Holy See",41.9029,12.4534,NA,7,3,2020,2020-03-07,1
"10842","","Holy See",41.9029,12.4534,NA,8,3,2020,2020-03-08,1
"10843","","Holy See",41.9029,12.4534,NA,9,3,2020,2020-03-09,1
"10844","","Holy See",41.9029,12.4534,NA,10,3,2020,2020-03-10,1
"10845","","Holy See",41.9029,12.4534,NA,11,3,2020,2020-03-11,1
"10846","","Holy See",41.9029,12.4534,NA,12,3,2020,2020-03-12,1
"10847","","Holy See",41.9029,12.4534,NA,13,3,2020,2020-03-13,1
"10848","","Holy See",41.9029,12.4534,NA,14,3,2020,2020-03-14,1
"10849","","Holy See",41.9029,12.4534,NA,15,3,2020,2020-03-15,1
"10850","","Holy See",41.9029,12.4534,NA,16,3,2020,2020-03-16,1
"10851","","Holy See",41.9029,12.4534,NA,17,3,2020,2020-03-17,1
"10852","","Holy See",41.9029,12.4534,NA,18,3,2020,2020-03-18,1
"10853","","Holy See",41.9029,12.4534,NA,19,3,2020,2020-03-19,1
"10854","","Holy See",41.9029,12.4534,NA,20,3,2020,2020-03-20,1
"10855","","Holy See",41.9029,12.4534,NA,21,3,2020,2020-03-21,1
"10856","","Holy See",41.9029,12.4534,NA,22,3,2020,2020-03-22,1
"10857","","Holy See",41.9029,12.4534,NA,23,3,2020,2020-03-23,1
"10858","","Holy See",41.9029,12.4534,NA,24,3,2020,2020-03-24,4
"10859","","Holy See",41.9029,12.4534,NA,25,3,2020,2020-03-25,4
"10860","","Holy See",41.9029,12.4534,NA,26,3,2020,2020-03-26,4
"10861","","Holy See",41.9029,12.4534,NA,27,3,2020,2020-03-27,4
"10862","","Holy See",41.9029,12.4534,NA,28,3,2020,2020-03-28,6
"10863","","Holy See",41.9029,12.4534,NA,29,3,2020,2020-03-29,6
"10864","","Holy See",41.9029,12.4534,NA,30,3,2020,2020-03-30,6
"10865","","Holy See",41.9029,12.4534,NA,31,3,2020,2020-03-31,6
"10866","","Holy See",41.9029,12.4534,NA,1,4,2020,2020-04-01,6
"10867","","Holy See",41.9029,12.4534,NA,2,4,2020,2020-04-02,7
"10868","","Holy See",41.9029,12.4534,NA,3,4,2020,2020-04-03,7
"10869","","Holy See",41.9029,12.4534,NA,4,4,2020,2020-04-04,7
"10870","","Holy See",41.9029,12.4534,NA,5,4,2020,2020-04-05,7
"10871","","Holy See",41.9029,12.4534,NA,6,4,2020,2020-04-06,7
"10872","","Holy See",41.9029,12.4534,NA,7,4,2020,2020-04-07,7
"10873","","Holy See",41.9029,12.4534,NA,8,4,2020,2020-04-08,8
"10874","","Holy See",41.9029,12.4534,NA,9,4,2020,2020-04-09,8
"10875","","Holy See",41.9029,12.4534,NA,10,4,2020,2020-04-10,8
"10876","","Holy See",41.9029,12.4534,NA,11,4,2020,2020-04-11,8
"10877","","Holy See",41.9029,12.4534,NA,12,4,2020,2020-04-12,8
"10878","","Holy See",41.9029,12.4534,NA,13,4,2020,2020-04-13,8
"10879","","Holy See",41.9029,12.4534,NA,14,4,2020,2020-04-14,8
"10880","","Holy See",41.9029,12.4534,NA,15,4,2020,2020-04-15,8
"10881","","Honduras",15.2,-86.2419,"Latam",22,1,2020,2020-01-22,0
"10882","","Honduras",15.2,-86.2419,"Latam",23,1,2020,2020-01-23,0
"10883","","Honduras",15.2,-86.2419,"Latam",24,1,2020,2020-01-24,0
"10884","","Honduras",15.2,-86.2419,"Latam",25,1,2020,2020-01-25,0
"10885","","Honduras",15.2,-86.2419,"Latam",26,1,2020,2020-01-26,0
"10886","","Honduras",15.2,-86.2419,"Latam",27,1,2020,2020-01-27,0
"10887","","Honduras",15.2,-86.2419,"Latam",28,1,2020,2020-01-28,0
"10888","","Honduras",15.2,-86.2419,"Latam",29,1,2020,2020-01-29,0
"10889","","Honduras",15.2,-86.2419,"Latam",30,1,2020,2020-01-30,0
"10890","","Honduras",15.2,-86.2419,"Latam",31,1,2020,2020-01-31,0
"10891","","Honduras",15.2,-86.2419,"Latam",1,2,2020,2020-02-01,0
"10892","","Honduras",15.2,-86.2419,"Latam",2,2,2020,2020-02-02,0
"10893","","Honduras",15.2,-86.2419,"Latam",3,2,2020,2020-02-03,0
"10894","","Honduras",15.2,-86.2419,"Latam",4,2,2020,2020-02-04,0
"10895","","Honduras",15.2,-86.2419,"Latam",5,2,2020,2020-02-05,0
"10896","","Honduras",15.2,-86.2419,"Latam",6,2,2020,2020-02-06,0
"10897","","Honduras",15.2,-86.2419,"Latam",7,2,2020,2020-02-07,0
"10898","","Honduras",15.2,-86.2419,"Latam",8,2,2020,2020-02-08,0
"10899","","Honduras",15.2,-86.2419,"Latam",9,2,2020,2020-02-09,0
"10900","","Honduras",15.2,-86.2419,"Latam",10,2,2020,2020-02-10,0
"10901","","Honduras",15.2,-86.2419,"Latam",11,2,2020,2020-02-11,0
"10902","","Honduras",15.2,-86.2419,"Latam",12,2,2020,2020-02-12,0
"10903","","Honduras",15.2,-86.2419,"Latam",13,2,2020,2020-02-13,0
"10904","","Honduras",15.2,-86.2419,"Latam",14,2,2020,2020-02-14,0
"10905","","Honduras",15.2,-86.2419,"Latam",15,2,2020,2020-02-15,0
"10906","","Honduras",15.2,-86.2419,"Latam",16,2,2020,2020-02-16,0
"10907","","Honduras",15.2,-86.2419,"Latam",17,2,2020,2020-02-17,0
"10908","","Honduras",15.2,-86.2419,"Latam",18,2,2020,2020-02-18,0
"10909","","Honduras",15.2,-86.2419,"Latam",19,2,2020,2020-02-19,0
"10910","","Honduras",15.2,-86.2419,"Latam",20,2,2020,2020-02-20,0
"10911","","Honduras",15.2,-86.2419,"Latam",21,2,2020,2020-02-21,0
"10912","","Honduras",15.2,-86.2419,"Latam",22,2,2020,2020-02-22,0
"10913","","Honduras",15.2,-86.2419,"Latam",23,2,2020,2020-02-23,0
"10914","","Honduras",15.2,-86.2419,"Latam",24,2,2020,2020-02-24,0
"10915","","Honduras",15.2,-86.2419,"Latam",25,2,2020,2020-02-25,0
"10916","","Honduras",15.2,-86.2419,"Latam",26,2,2020,2020-02-26,0
"10917","","Honduras",15.2,-86.2419,"Latam",27,2,2020,2020-02-27,0
"10918","","Honduras",15.2,-86.2419,"Latam",28,2,2020,2020-02-28,0
"10919","","Honduras",15.2,-86.2419,"Latam",29,2,2020,2020-02-29,0
"10920","","Honduras",15.2,-86.2419,"Latam",1,3,2020,2020-03-01,0
"10921","","Honduras",15.2,-86.2419,"Latam",2,3,2020,2020-03-02,0
"10922","","Honduras",15.2,-86.2419,"Latam",3,3,2020,2020-03-03,0
"10923","","Honduras",15.2,-86.2419,"Latam",4,3,2020,2020-03-04,0
"10924","","Honduras",15.2,-86.2419,"Latam",5,3,2020,2020-03-05,0
"10925","","Honduras",15.2,-86.2419,"Latam",6,3,2020,2020-03-06,0
"10926","","Honduras",15.2,-86.2419,"Latam",7,3,2020,2020-03-07,0
"10927","","Honduras",15.2,-86.2419,"Latam",8,3,2020,2020-03-08,0
"10928","","Honduras",15.2,-86.2419,"Latam",9,3,2020,2020-03-09,0
"10929","","Honduras",15.2,-86.2419,"Latam",10,3,2020,2020-03-10,0
"10930","","Honduras",15.2,-86.2419,"Latam",11,3,2020,2020-03-11,2
"10931","","Honduras",15.2,-86.2419,"Latam",12,3,2020,2020-03-12,2
"10932","","Honduras",15.2,-86.2419,"Latam",13,3,2020,2020-03-13,2
"10933","","Honduras",15.2,-86.2419,"Latam",14,3,2020,2020-03-14,2
"10934","","Honduras",15.2,-86.2419,"Latam",15,3,2020,2020-03-15,3
"10935","","Honduras",15.2,-86.2419,"Latam",16,3,2020,2020-03-16,6
"10936","","Honduras",15.2,-86.2419,"Latam",17,3,2020,2020-03-17,8
"10937","","Honduras",15.2,-86.2419,"Latam",18,3,2020,2020-03-18,9
"10938","","Honduras",15.2,-86.2419,"Latam",19,3,2020,2020-03-19,12
"10939","","Honduras",15.2,-86.2419,"Latam",20,3,2020,2020-03-20,24
"10940","","Honduras",15.2,-86.2419,"Latam",21,3,2020,2020-03-21,24
"10941","","Honduras",15.2,-86.2419,"Latam",22,3,2020,2020-03-22,26
"10942","","Honduras",15.2,-86.2419,"Latam",23,3,2020,2020-03-23,30
"10943","","Honduras",15.2,-86.2419,"Latam",24,3,2020,2020-03-24,30
"10944","","Honduras",15.2,-86.2419,"Latam",25,3,2020,2020-03-25,36
"10945","","Honduras",15.2,-86.2419,"Latam",26,3,2020,2020-03-26,52
"10946","","Honduras",15.2,-86.2419,"Latam",27,3,2020,2020-03-27,68
"10947","","Honduras",15.2,-86.2419,"Latam",28,3,2020,2020-03-28,95
"10948","","Honduras",15.2,-86.2419,"Latam",29,3,2020,2020-03-29,110
"10949","","Honduras",15.2,-86.2419,"Latam",30,3,2020,2020-03-30,139
"10950","","Honduras",15.2,-86.2419,"Latam",31,3,2020,2020-03-31,141
"10951","","Honduras",15.2,-86.2419,"Latam",1,4,2020,2020-04-01,172
"10952","","Honduras",15.2,-86.2419,"Latam",2,4,2020,2020-04-02,219
"10953","","Honduras",15.2,-86.2419,"Latam",3,4,2020,2020-04-03,222
"10954","","Honduras",15.2,-86.2419,"Latam",4,4,2020,2020-04-04,264
"10955","","Honduras",15.2,-86.2419,"Latam",5,4,2020,2020-04-05,268
"10956","","Honduras",15.2,-86.2419,"Latam",6,4,2020,2020-04-06,298
"10957","","Honduras",15.2,-86.2419,"Latam",7,4,2020,2020-04-07,305
"10958","","Honduras",15.2,-86.2419,"Latam",8,4,2020,2020-04-08,312
"10959","","Honduras",15.2,-86.2419,"Latam",9,4,2020,2020-04-09,343
"10960","","Honduras",15.2,-86.2419,"Latam",10,4,2020,2020-04-10,382
"10961","","Honduras",15.2,-86.2419,"Latam",11,4,2020,2020-04-11,392
"10962","","Honduras",15.2,-86.2419,"Latam",12,4,2020,2020-04-12,393
"10963","","Honduras",15.2,-86.2419,"Latam",13,4,2020,2020-04-13,397
"10964","","Honduras",15.2,-86.2419,"Latam",14,4,2020,2020-04-14,407
"10965","","Honduras",15.2,-86.2419,"Latam",15,4,2020,2020-04-15,419
"10966","","Hungary",47.1625,19.5033,"EEA",22,1,2020,2020-01-22,0
"10967","","Hungary",47.1625,19.5033,"EEA",23,1,2020,2020-01-23,0
"10968","","Hungary",47.1625,19.5033,"EEA",24,1,2020,2020-01-24,0
